"Handle","Title","Body (HTML)","Vendor","Type","Tags","Published","Status","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant SKU","Variant Barcode","Variant Price","Variant Compare At Price","Variant Inventory Tracker","Variant Inventory Qty","Variant Taxable","Variant Weight","Variant Weight Unit","Image Src"
"the-tan-bikini-bottoms-black","The tan bikini bottoms - black","<p>The perfect tanning bikini. Made with double layered fabric with adjustable tie sides, meaning you can wear her at any height on your hips. Featuring smaller panels designed to give you maximum tanning exposure &amp; minimal tan lines. This is the swim staple you’ll be grabbing over and over again.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","","40, SWIM","TRUE","active","Size","4","","","","","","","16.00","","shopify","0","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/22BDA845-C14A-4ECF-B9C5-6D997342E421.jpg?v=1754690446"
"the-tan-bikini-bottoms-black","The tan bikini bottoms - black","<p>The perfect tanning bikini. Made with double layered fabric with adjustable tie sides, meaning you can wear her at any height on your hips. Featuring smaller panels designed to give you maximum tanning exposure &amp; minimal tan lines. This is the swim staple you’ll be grabbing over and over again.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","","40, SWIM","TRUE","active","Size","6","","","","","","","16.00","","shopify","-1","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/22BDA845-C14A-4ECF-B9C5-6D997342E421.jpg?v=1754690446"
"the-tan-bikini-bottoms-black","The tan bikini bottoms - black","<p>The perfect tanning bikini. Made with double layered fabric with adjustable tie sides, meaning you can wear her at any height on your hips. Featuring smaller panels designed to give you maximum tanning exposure &amp; minimal tan lines. This is the swim staple you’ll be grabbing over and over again.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","","40, SWIM","TRUE","active","Size","8","","","","","","","16.00","","shopify","0","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/22BDA845-C14A-4ECF-B9C5-6D997342E421.jpg?v=1754690446"
"the-tan-bikini-bottoms-black","The tan bikini bottoms - black","<p>The perfect tanning bikini. Made with double layered fabric with adjustable tie sides, meaning you can wear her at any height on your hips. Featuring smaller panels designed to give you maximum tanning exposure &amp; minimal tan lines. This is the swim staple you’ll be grabbing over and over again.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","","40, SWIM","TRUE","active","Size","10","","","","","","","16.00","","shopify","9","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/22BDA845-C14A-4ECF-B9C5-6D997342E421.jpg?v=1754690446"
"the-tan-bikini-bottoms-black","The tan bikini bottoms - black","<p>The perfect tanning bikini. Made with double layered fabric with adjustable tie sides, meaning you can wear her at any height on your hips. Featuring smaller panels designed to give you maximum tanning exposure &amp; minimal tan lines. This is the swim staple you’ll be grabbing over and over again.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","","40, SWIM","TRUE","active","Size","12","","","","","","","16.00","","shopify","17","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/22BDA845-C14A-4ECF-B9C5-6D997342E421.jpg?v=1754690446"
"the-tan-bikini-bottoms-black","The tan bikini bottoms - black","<p>The perfect tanning bikini. Made with double layered fabric with adjustable tie sides, meaning you can wear her at any height on your hips. Featuring smaller panels designed to give you maximum tanning exposure &amp; minimal tan lines. This is the swim staple you’ll be grabbing over and over again.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","","40, SWIM","TRUE","active","Size","14","","","","","","","16.00","","shopify","6","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/22BDA845-C14A-4ECF-B9C5-6D997342E421.jpg?v=1754690446"
"the-tan-bikini-bottoms-black","The tan bikini bottoms - black","<p>The perfect tanning bikini. Made with double layered fabric with adjustable tie sides, meaning you can wear her at any height on your hips. Featuring smaller panels designed to give you maximum tanning exposure &amp; minimal tan lines. This is the swim staple you’ll be grabbing over and over again.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","","40, SWIM","TRUE","active","Size","16","","","","","","","16.00","","shopify","5","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/22BDA845-C14A-4ECF-B9C5-6D997342E421.jpg?v=1754690446"
"the-tan-bikini-bottoms-black-white","The tan bikini bottoms - black & white","<p>The perfect tanning bikini. Made with double layered fabric with adjustable tie sides, meaning you can wear her at any height on your hips. Featuring smaller panels designed to give you maximum tanning exposure &amp; minimal tan lines. This is the swim staple you’ll be grabbing over and over again.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","","40, SWIM","TRUE","active","Size","4","","","","","","","16.00","","shopify","2","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/89726FBE-B5E6-43B6-BAF4-BF590C857E4F.jpg?v=1754689693"
"the-tan-bikini-bottoms-black-white","The tan bikini bottoms - black & white","<p>The perfect tanning bikini. Made with double layered fabric with adjustable tie sides, meaning you can wear her at any height on your hips. Featuring smaller panels designed to give you maximum tanning exposure &amp; minimal tan lines. This is the swim staple you’ll be grabbing over and over again.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","","40, SWIM","TRUE","active","Size","6","","","","","","","16.00","","shopify","0","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/89726FBE-B5E6-43B6-BAF4-BF590C857E4F.jpg?v=1754689693"
"the-tan-bikini-bottoms-black-white","The tan bikini bottoms - black & white","<p>The perfect tanning bikini. Made with double layered fabric with adjustable tie sides, meaning you can wear her at any height on your hips. Featuring smaller panels designed to give you maximum tanning exposure &amp; minimal tan lines. This is the swim staple you’ll be grabbing over and over again.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","","40, SWIM","TRUE","active","Size","8","","","","","","","16.00","","shopify","0","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/89726FBE-B5E6-43B6-BAF4-BF590C857E4F.jpg?v=1754689693"
"the-tan-bikini-bottoms-black-white","The tan bikini bottoms - black & white","<p>The perfect tanning bikini. Made with double layered fabric with adjustable tie sides, meaning you can wear her at any height on your hips. Featuring smaller panels designed to give you maximum tanning exposure &amp; minimal tan lines. This is the swim staple you’ll be grabbing over and over again.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","","40, SWIM","TRUE","active","Size","10","","","","","","","16.00","","shopify","0","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/89726FBE-B5E6-43B6-BAF4-BF590C857E4F.jpg?v=1754689693"
"the-tan-bikini-bottoms-black-white","The tan bikini bottoms - black & white","<p>The perfect tanning bikini. Made with double layered fabric with adjustable tie sides, meaning you can wear her at any height on your hips. Featuring smaller panels designed to give you maximum tanning exposure &amp; minimal tan lines. This is the swim staple you’ll be grabbing over and over again.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","","40, SWIM","TRUE","active","Size","12","","","","","","","16.00","","shopify","0","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/89726FBE-B5E6-43B6-BAF4-BF590C857E4F.jpg?v=1754689693"
"the-tan-bikini-bottoms-black-white","The tan bikini bottoms - black & white","<p>The perfect tanning bikini. Made with double layered fabric with adjustable tie sides, meaning you can wear her at any height on your hips. Featuring smaller panels designed to give you maximum tanning exposure &amp; minimal tan lines. This is the swim staple you’ll be grabbing over and over again.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","","40, SWIM","TRUE","active","Size","14","","","","","","","16.00","","shopify","3","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/89726FBE-B5E6-43B6-BAF4-BF590C857E4F.jpg?v=1754689693"
"the-tan-bikini-bottoms-black-white","The tan bikini bottoms - black & white","<p>The perfect tanning bikini. Made with double layered fabric with adjustable tie sides, meaning you can wear her at any height on your hips. Featuring smaller panels designed to give you maximum tanning exposure &amp; minimal tan lines. This is the swim staple you’ll be grabbing over and over again.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","","40, SWIM","TRUE","active","Size","16","","","","","","","16.00","","shopify","3","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/89726FBE-B5E6-43B6-BAF4-BF590C857E4F.jpg?v=1754689693"
"the-tan-bikini-bottoms-leopard","The tan bikini bottoms - leopard","<p>The perfect tanning bikini. Made with double layered fabric with adjustable tie sides, meaning you can wear her at any height on your hips. Featuring smaller panels designed to give you maximum tanning exposure &amp; minimal tan lines. This is the swim staple you’ll be grabbing over and over again.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","","40, SWIM","TRUE","active","Size","4","","","","","","","18.00","","shopify","0","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/E7EE3BAF-FF57-4B77-8DCE-28E05BF37598.jpg?v=1754689914"
"the-tan-bikini-bottoms-leopard","The tan bikini bottoms - leopard","<p>The perfect tanning bikini. Made with double layered fabric with adjustable tie sides, meaning you can wear her at any height on your hips. Featuring smaller panels designed to give you maximum tanning exposure &amp; minimal tan lines. This is the swim staple you’ll be grabbing over and over again.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","","40, SWIM","TRUE","active","Size","6","","","","","","","18.00","","shopify","-1","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/E7EE3BAF-FF57-4B77-8DCE-28E05BF37598.jpg?v=1754689914"
"the-tan-bikini-bottoms-leopard","The tan bikini bottoms - leopard","<p>The perfect tanning bikini. Made with double layered fabric with adjustable tie sides, meaning you can wear her at any height on your hips. Featuring smaller panels designed to give you maximum tanning exposure &amp; minimal tan lines. This is the swim staple you’ll be grabbing over and over again.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","","40, SWIM","TRUE","active","Size","8","","","","","","","18.00","","shopify","0","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/E7EE3BAF-FF57-4B77-8DCE-28E05BF37598.jpg?v=1754689914"
"the-tan-bikini-bottoms-leopard","The tan bikini bottoms - leopard","<p>The perfect tanning bikini. Made with double layered fabric with adjustable tie sides, meaning you can wear her at any height on your hips. Featuring smaller panels designed to give you maximum tanning exposure &amp; minimal tan lines. This is the swim staple you’ll be grabbing over and over again.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","","40, SWIM","TRUE","active","Size","10","","","","","","","18.00","","shopify","0","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/E7EE3BAF-FF57-4B77-8DCE-28E05BF37598.jpg?v=1754689914"
"the-tan-bikini-bottoms-leopard","The tan bikini bottoms - leopard","<p>The perfect tanning bikini. Made with double layered fabric with adjustable tie sides, meaning you can wear her at any height on your hips. Featuring smaller panels designed to give you maximum tanning exposure &amp; minimal tan lines. This is the swim staple you’ll be grabbing over and over again.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","","40, SWIM","TRUE","active","Size","12","","","","","","","18.00","","shopify","0","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/E7EE3BAF-FF57-4B77-8DCE-28E05BF37598.jpg?v=1754689914"
"the-tan-bikini-bottoms-leopard","The tan bikini bottoms - leopard","<p>The perfect tanning bikini. Made with double layered fabric with adjustable tie sides, meaning you can wear her at any height on your hips. Featuring smaller panels designed to give you maximum tanning exposure &amp; minimal tan lines. This is the swim staple you’ll be grabbing over and over again.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","","40, SWIM","TRUE","active","Size","14","","","","","","","18.00","","shopify","3","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/E7EE3BAF-FF57-4B77-8DCE-28E05BF37598.jpg?v=1754689914"
"the-tan-bikini-bottoms-leopard","The tan bikini bottoms - leopard","<p>The perfect tanning bikini. Made with double layered fabric with adjustable tie sides, meaning you can wear her at any height on your hips. Featuring smaller panels designed to give you maximum tanning exposure &amp; minimal tan lines. This is the swim staple you’ll be grabbing over and over again.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","","40, SWIM","TRUE","active","Size","16","","","","","","","18.00","","shopify","8","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/E7EE3BAF-FF57-4B77-8DCE-28E05BF37598.jpg?v=1754689914"
"the-tan-bikini-bottoms-mocha","The tan bikini bottoms - mocha","<p>The perfect tanning bikini. Made with double layered fabric with adjustable tie sides, meaning you can wear her at any height on your hips. Featuring smaller panels designed to give you maximum tanning exposure &amp; minimal tan lines. This is the swim staple you’ll be grabbing over and over again.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","","40, SWIM","TRUE","active","Size","4","","","","","","","16.00","","shopify","7","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/AC74AF36-8A03-4850-AEF6-64EBDA60A147.jpg?v=1754696916"
"the-tan-bikini-bottoms-mocha","The tan bikini bottoms - mocha","<p>The perfect tanning bikini. Made with double layered fabric with adjustable tie sides, meaning you can wear her at any height on your hips. Featuring smaller panels designed to give you maximum tanning exposure &amp; minimal tan lines. This is the swim staple you’ll be grabbing over and over again.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","","40, SWIM","TRUE","active","Size","6","","","","","","","16.00","","shopify","15","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/AC74AF36-8A03-4850-AEF6-64EBDA60A147.jpg?v=1754696916"
"the-tan-bikini-bottoms-mocha","The tan bikini bottoms - mocha","<p>The perfect tanning bikini. Made with double layered fabric with adjustable tie sides, meaning you can wear her at any height on your hips. Featuring smaller panels designed to give you maximum tanning exposure &amp; minimal tan lines. This is the swim staple you’ll be grabbing over and over again.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","","40, SWIM","TRUE","active","Size","8","","","","","","","16.00","","shopify","0","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/AC74AF36-8A03-4850-AEF6-64EBDA60A147.jpg?v=1754696916"
"the-tan-bikini-bottoms-mocha","The tan bikini bottoms - mocha","<p>The perfect tanning bikini. Made with double layered fabric with adjustable tie sides, meaning you can wear her at any height on your hips. Featuring smaller panels designed to give you maximum tanning exposure &amp; minimal tan lines. This is the swim staple you’ll be grabbing over and over again.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","","40, SWIM","TRUE","active","Size","10","","","","","","","16.00","","shopify","2","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/AC74AF36-8A03-4850-AEF6-64EBDA60A147.jpg?v=1754696916"
"the-tan-bikini-bottoms-mocha","The tan bikini bottoms - mocha","<p>The perfect tanning bikini. Made with double layered fabric with adjustable tie sides, meaning you can wear her at any height on your hips. Featuring smaller panels designed to give you maximum tanning exposure &amp; minimal tan lines. This is the swim staple you’ll be grabbing over and over again.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","","40, SWIM","TRUE","active","Size","12","","","","","","","16.00","","shopify","5","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/AC74AF36-8A03-4850-AEF6-64EBDA60A147.jpg?v=1754696916"
"the-tan-bikini-bottoms-mocha","The tan bikini bottoms - mocha","<p>The perfect tanning bikini. Made with double layered fabric with adjustable tie sides, meaning you can wear her at any height on your hips. Featuring smaller panels designed to give you maximum tanning exposure &amp; minimal tan lines. This is the swim staple you’ll be grabbing over and over again.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","","40, SWIM","TRUE","active","Size","14","","","","","","","16.00","","shopify","1","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/AC74AF36-8A03-4850-AEF6-64EBDA60A147.jpg?v=1754696916"
"the-tan-bikini-bottoms-mocha","The tan bikini bottoms - mocha","<p>The perfect tanning bikini. Made with double layered fabric with adjustable tie sides, meaning you can wear her at any height on your hips. Featuring smaller panels designed to give you maximum tanning exposure &amp; minimal tan lines. This is the swim staple you’ll be grabbing over and over again.</p>
<ul>
<li>Thick double layered quality lycra</li>
<li><span style=""text-align: right;"">Fully adjustable tie sides, made from stretchy cord</span></li>
<li>Strappy design for minimal tan lines</li>
<li><span style=""text-align: right;"">Pair with our matching tan bikini top</span></li>
</ul>
<p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p>
<p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","","40, SWIM","TRUE","active","Size","16","","","","","","","16.00","","shopify","3","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/AC74AF36-8A03-4850-AEF6-64EBDA60A147.jpg?v=1754696916"
