"Handle","Title","Body (HTML)","Vendor","Type","Product Category","Tags","Collection","Published","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Variant SKU","Variant Price","Variant Inventory Tracker","Variant Inventory Policy","Variant Fulfillment Service","Variant Inventory Qty","Variant Grams","Variant Image","Image Src","Metafield: custom.product_type_standard [single_line_text_field]","Metafield: custom.product_type_detail [single_line_text_field]","Metafield: custom.style [single_line_text_field]","Metafield: custom.material [single_line_text_field]","Metafield: custom.fit_type [single_line_text_field]","Metafield: custom.colour_family [single_line_text_field]"
"the-beaded-bikini-top","","","","","","","SWIMWEAR","","Size","4","Color","Khaki","THEBEADEDBIKINITOP-KHAKI-4","24.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/2F3B1657-FA29-47B4-9E99-89B8ABFF4E4B.jpg?v=1754706524","","Top","","","","",""
"the-beaded-bikini-top","","","","","","","ALL NEW IN","","Size","4","Color","Khaki","THEBEADEDBIKINITOP-KHAKI-4","24.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/2F3B1657-FA29-47B4-9E99-89B8ABFF4E4B.jpg?v=1754706524","","Top","","","","",""
"the-beaded-bikini-top","","","","","","","BEST SELLERS","","Size","4","Color","Khaki","THEBEADEDBIKINITOP-KHAKI-4","24.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/2F3B1657-FA29-47B4-9E99-89B8ABFF4E4B.jpg?v=1754706524","","Top","","","","",""
"the-beaded-bikini-top","","","","","","","SOLEIL","","Size","4","Color","Khaki","THEBEADEDBIKINITOP-KHAKI-4","24.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/2F3B1657-FA29-47B4-9E99-89B8ABFF4E4B.jpg?v=1754706524","","Top","","","","",""
"the-beaded-bikini-top","","","","","","","Best Selling Products","","Size","4","Color","Khaki","THEBEADEDBIKINITOP-KHAKI-4","24.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/2F3B1657-FA29-47B4-9E99-89B8ABFF4E4B.jpg?v=1754706524","","Top","","","","",""
"the-beaded-bikini-top","","","","","","","Newest Products","","Size","4","Color","Khaki","THEBEADEDBIKINITOP-KHAKI-4","24.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/2F3B1657-FA29-47B4-9E99-89B8ABFF4E4B.jpg?v=1754706524","","Top","","","","",""
"the-beaded-bikini-top","","","","","","","Newest Products (Copy)","","Size","4","Color","Khaki","THEBEADEDBIKINITOP-KHAKI-4","24.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/2F3B1657-FA29-47B4-9E99-89B8ABFF4E4B.jpg?v=1754706524","","Top","","","","",""
"the-beaded-bikini-top","","","","","","","BLACK FRIDAY","","Size","4","Color","Khaki","THEBEADEDBIKINITOP-KHAKI-4","24.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/2F3B1657-FA29-47B4-9E99-89B8ABFF4E4B.jpg?v=1754706524","","Top","","","","",""
"the-beaded-bikini-top","","","","","","","","","Size","6","Color","Khaki","THEBEADEDBIKINITOP-KHAKI-6","24.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/2F3B1657-FA29-47B4-9E99-89B8ABFF4E4B.jpg?v=1754706524","","Top","","","","",""
"the-beaded-bikini-top","","","","","","","","","Size","8","Color","Khaki","THEBEADEDBIKINITOP-KHAKI-8","24.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/2F3B1657-FA29-47B4-9E99-89B8ABFF4E4B.jpg?v=1754706524","","Top","","","","",""
"the-beaded-bikini-top","","","","","","","","","Size","10","Color","Khaki","THEBEADEDBIKINITOP-KHAKI-10","24.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/2F3B1657-FA29-47B4-9E99-89B8ABFF4E4B.jpg?v=1754706524","","Top","","","","",""
"the-beaded-bikini-top","","","","","","","","","Size","12","Color","Khaki","THEBEADEDBIKINITOP-KHAKI-12","24.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/2F3B1657-FA29-47B4-9E99-89B8ABFF4E4B.jpg?v=1754706524","","Top","","","","",""
"the-beaded-bikini-top","","","","","","","","","Size","14","Color","Khaki","THEBEADEDBIKINITOP-KHAKI-14","24.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/2F3B1657-FA29-47B4-9E99-89B8ABFF4E4B.jpg?v=1754706524","","Top","","","","",""
"the-beaded-bikini-top","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/14AD65D9-68E6-46D0-9885-9D47FD2B7544.jpg?v=1754706546","","","","","",""
"the-beaded-bikini-top","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/AF711680-BE09-4592-B631-6F5C781D480D.jpg?v=1754706569","","","","","",""
"the-beaded-bikini-top","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/55DE9715-55D7-448A-85DF-242256146A03.jpg?v=1754706589","","","","","",""
"the-burnout-cowl-top","The burnout cowl top","<p data-end=""412"" data-start=""144"">Introducing Casa del Sol - a sun-kissed collection of effortless staples designed to live in your wardrobe long after golden hour fades. Inspired by slow mornings, balmy nights, and Mediterranean escapes, each piece is made to be worn, reworn, and cherished.</p> <p data-end=""682"" data-start=""414"">The Burnout Cowl Top channels this spirit with its soft drape, delicate sheen, and romantic neckline. Designed to catch the light and turn heads, it’s an effortless statement - perfect for golden hour dinners, rooftop drinks, or wherever the warm breeze takes you.</p> <p data-end=""820"" data-start=""684"">Think timeless silhouettes with a romantic edge, curated in limited runs to keep you feeling one of a kind - wherever the sun takes you.</p> <ul> <li>Double layered burnout fabric</li> <li>Fully adjustable ties at the back</li> <li>Backless</li> <li>Cowl neck design </li> <li>Available in powder blue or cream</li> <li>Wear on its own or part of a set </li> </ul> <p> </p> <p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p> <p>Emily is 5’7 and wears a size 6<br>Bust: 32''<br>Waist: 24’’<br>Hips: 34’’<br>Dress size: 6</p>","Koko Bay","Top","Apparel & Accessories > Clothing > Clothing Tops","20, Casa Del Sol, Tops, Top","CLOTHING","TRUE","Size","4","Color","Powder Blue","THEBURNOUTCOWLTOP-POWDER-BLUE-4","30.00","shopify","deny","manual","6","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/244514EB-ED5A-4394-A15E-651564ED6E9F.jpg?v=1754711136","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/244514EB-ED5A-4394-A15E-651564ED6E9F.jpg?v=1754711136","Top","","","","",""
"the-burnout-cowl-top","","","","","","","TOPS","","Size","4","Color","Powder Blue","THEBURNOUTCOWLTOP-POWDER-BLUE-4","30.00","shopify","deny","manual","6","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/244514EB-ED5A-4394-A15E-651564ED6E9F.jpg?v=1754711136","","Top","","","","",""
"the-burnout-cowl-top","","","","","","","ALL NEW IN","","Size","4","Color","Powder Blue","THEBURNOUTCOWLTOP-POWDER-BLUE-4","30.00","shopify","deny","manual","6","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/244514EB-ED5A-4394-A15E-651564ED6E9F.jpg?v=1754711136","","Top","","","","",""
"the-burnout-cowl-top","","","","","","","BEST SELLERS","","Size","4","Color","Powder Blue","THEBURNOUTCOWLTOP-POWDER-BLUE-4","30.00","shopify","deny","manual","6","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/244514EB-ED5A-4394-A15E-651564ED6E9F.jpg?v=1754711136","","Top","","","","",""
"the-burnout-cowl-top","","","","","","","ST. TROPEZ","","Size","4","Color","Powder Blue","THEBURNOUTCOWLTOP-POWDER-BLUE-4","30.00","shopify","deny","manual","6","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/244514EB-ED5A-4394-A15E-651564ED6E9F.jpg?v=1754711136","","Top","","","","",""
"the-burnout-cowl-top","","","","","","","CASA DEL SOL","","Size","4","Color","Powder Blue","THEBURNOUTCOWLTOP-POWDER-BLUE-4","30.00","shopify","deny","manual","6","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/244514EB-ED5A-4394-A15E-651564ED6E9F.jpg?v=1754711136","","Top","","","","",""
"the-burnout-cowl-top","","","","","","","Best Selling Products","","Size","4","Color","Powder Blue","THEBURNOUTCOWLTOP-POWDER-BLUE-4","30.00","shopify","deny","manual","6","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/244514EB-ED5A-4394-A15E-651564ED6E9F.jpg?v=1754711136","","Top","","","","",""
"the-burnout-cowl-top","","","","","","","Newest Products","","Size","4","Color","Powder Blue","THEBURNOUTCOWLTOP-POWDER-BLUE-4","30.00","shopify","deny","manual","6","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/244514EB-ED5A-4394-A15E-651564ED6E9F.jpg?v=1754711136","","Top","","","","",""
"the-burnout-cowl-top","","","","","","","Newest Products (Copy)","","Size","4","Color","Powder Blue","THEBURNOUTCOWLTOP-POWDER-BLUE-4","30.00","shopify","deny","manual","6","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/244514EB-ED5A-4394-A15E-651564ED6E9F.jpg?v=1754711136","","Top","","","","",""
"the-burnout-cowl-top","","","","","","","BLACK FRIDAY","","Size","4","Color","Powder Blue","THEBURNOUTCOWLTOP-POWDER-BLUE-4","30.00","shopify","deny","manual","6","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/244514EB-ED5A-4394-A15E-651564ED6E9F.jpg?v=1754711136","","Top","","","","",""
"the-burnout-cowl-top","","","","","","","","","Size","6","Color","Powder Blue","THEBURNOUTCOWLTOP-POWDER-BLUE-6","30.00","shopify","deny","manual","26","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/244514EB-ED5A-4394-A15E-651564ED6E9F.jpg?v=1754711136","","Top","","","","",""
"the-burnout-cowl-top","","","","","","","","","Size","8","Color","Powder Blue","THEBURNOUTCOWLTOP-POWDER-BLUE-8","30.00","shopify","deny","manual","16","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/244514EB-ED5A-4394-A15E-651564ED6E9F.jpg?v=1754711136","","Top","","","","",""
"the-burnout-cowl-top","","","","","","","","","Size","10","Color","Powder Blue","THEBURNOUTCOWLTOP-POWDER-BLUE-10","30.00","shopify","deny","manual","8","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/244514EB-ED5A-4394-A15E-651564ED6E9F.jpg?v=1754711136","","Top","","","","",""
"the-burnout-cowl-top","","","","","","","","","Size","12","Color","Powder Blue","THEBURNOUTCOWLTOP-POWDER-BLUE-12","30.00","shopify","deny","manual","1","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/244514EB-ED5A-4394-A15E-651564ED6E9F.jpg?v=1754711136","","Top","","","","",""
"the-burnout-cowl-top","","","","","","","","","Size","14","Color","Powder Blue","THEBURNOUTCOWLTOP-POWDER-BLUE-14","30.00","shopify","deny","manual","6","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/244514EB-ED5A-4394-A15E-651564ED6E9F.jpg?v=1754711136","","Top","","","","",""
"the-burnout-cowl-top","","","","","","","","","Size","4","Color","Cream","THEBURNOUTCOWLTOP-CREAM-4","30.00","shopify","deny","manual","3","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/F72EFEB5-2A4F-4278-8EB7-1F50C66706F6.jpg?v=1754711318","","Top","","","","",""
"the-burnout-cowl-top","","","","","","","","","Size","6","Color","Cream","THEBURNOUTCOWLTOP-CREAM-6","30.00","shopify","deny","manual","15","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/F72EFEB5-2A4F-4278-8EB7-1F50C66706F6.jpg?v=1754711318","","Top","","","","",""
"the-burnout-cowl-top","","","","","","","","","Size","8","Color","Cream","THEBURNOUTCOWLTOP-CREAM-8","30.00","shopify","deny","manual","3","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/F72EFEB5-2A4F-4278-8EB7-1F50C66706F6.jpg?v=1754711318","","Top","","","","",""
"the-burnout-cowl-top","","","","","","","","","Size","10","Color","Cream","THEBURNOUTCOWLTOP-CREAM-10","30.00","shopify","deny","manual","9","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/F72EFEB5-2A4F-4278-8EB7-1F50C66706F6.jpg?v=1754711318","","Top","","","","",""
"the-burnout-cowl-top","","","","","","","","","Size","12","Color","Cream","THEBURNOUTCOWLTOP-CREAM-12","30.00","shopify","deny","manual","3","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/F72EFEB5-2A4F-4278-8EB7-1F50C66706F6.jpg?v=1754711318","","Top","","","","",""
"the-burnout-cowl-top","","","","","","","","","Size","14","Color","Cream","THEBURNOUTCOWLTOP-CREAM-14","30.00","shopify","deny","manual","6","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/F72EFEB5-2A4F-4278-8EB7-1F50C66706F6.jpg?v=1754711318","","Top","","","","",""
"the-burnout-cowl-top","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/1F758C8C-64F5-4016-BE9D-4F957C9E671D.jpg?v=1754711116","","","","","",""
"the-burnout-cowl-top","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/23ABB525-40D4-4657-8CE6-EEF79266692D.jpg?v=1754711095","","","","","",""
"the-burnout-cowl-top","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/CD60AF43-15A3-4F80-90E1-0DBCD7D23C7A.jpg?v=1754711072","","","","","",""
"the-burnout-cowl-top","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/F72EFEB5-2A4F-4278-8EB7-1F50C66706F6.jpg?v=1754711318","","","","","",""
"the-burnout-cowl-top","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D30575CB-A0EC-4B81-AFDD-6EBDAEE0AB78.jpg?v=1754711297","","","","","",""
"the-burnout-cowl-top","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/900FE49C-7383-4FC8-B38E-93B3672FDE66.jpg?v=1754711280","","","","","",""
"the-burnout-cowl-top","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/84C91892-7091-4B37-BEF9-05233C07D116.jpg?v=1754711259","","","","","",""
"the-burnout-cowl-top","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/E36B535F-F14F-4CEB-B290-B30986697D70.jpg?v=1754711238","","","","","",""
"the-cove-mini","The cove knit mini","<p>Meet Solstice — a premium collection made for seamless day-to-night style. Designed for crisp evenings and cooler nights, featuring premium pieces designed to build your party-season wardrobe. Effortlessly sophisticated and perfect for the season, this collection is made for your most memorable moments.</p> <ul> <li>Mini dress fit</li> <li>Fold over off-shoulder neckline</li> <li>Soft ribbed stretch knit fabric</li> <li>Statement balloon sleeves</li> <li>Softly contoured fit</li> </ul> <p>Mary is 5’4 and wears size XS</p>","Koko Bay","Dress","Apparel & Accessories > Clothing > Dresses","Dresses, Solstice, Dress","CLOTHING","TRUE","Size","4","Color","Grey Knit","THECOVEMINI-GREY-KNIT-4","45.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1054.jpg?v=1764262101","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1054.jpg?v=1764262101","Dress","Dresses","","","",""
"the-cove-mini","","","","","","","DRESSES","","Size","4","Color","Grey Knit","THECOVEMINI-GREY-KNIT-4","45.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1054.jpg?v=1764262101","","Dress","Dresses","","","",""
"the-cove-mini","","","","","","","ALL NEW IN","","Size","4","Color","Grey Knit","THECOVEMINI-GREY-KNIT-4","45.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1054.jpg?v=1764262101","","Dress","Dresses","","","",""
"the-cove-mini","","","","","","","Best Selling Products","","Size","4","Color","Grey Knit","THECOVEMINI-GREY-KNIT-4","45.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1054.jpg?v=1764262101","","Dress","Dresses","","","",""
"the-cove-mini","","","","","","","Newest Products","","Size","4","Color","Grey Knit","THECOVEMINI-GREY-KNIT-4","45.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1054.jpg?v=1764262101","","Dress","Dresses","","","",""
"the-cove-mini","","","","","","","SOLSTICE","","Size","4","Color","Grey Knit","THECOVEMINI-GREY-KNIT-4","45.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1054.jpg?v=1764262101","","Dress","Dresses","","","",""
"the-cove-mini","","","","","","","Newest Products (Copy)","","Size","4","Color","Grey Knit","THECOVEMINI-GREY-KNIT-4","45.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1054.jpg?v=1764262101","","Dress","Dresses","","","",""
"the-cove-mini","","","","","","","PARTY SEASON","","Size","4","Color","Grey Knit","THECOVEMINI-GREY-KNIT-4","45.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1054.jpg?v=1764262101","","Dress","Dresses","","","",""
"the-cove-mini","","","","","","","","","Size","6","Color","Grey Knit","THECOVEMINI-GREY-KNIT-6","45.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1054.jpg?v=1764262101","","Dress","Dresses","","","",""
"the-cove-mini","","","","","","","","","Size","8","Color","Grey Knit","THECOVEMINI-GREY-KNIT-8","45.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1054.jpg?v=1764262101","","Dress","Dresses","","","",""
"the-cove-mini","","","","","","","","","Size","10","Color","Grey Knit","THECOVEMINI-GREY-KNIT-10","45.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1054.jpg?v=1764262101","","Dress","Dresses","","","",""
"the-cove-mini","","","","","","","","","Size","12","Color","Grey Knit","THECOVEMINI-GREY-KNIT-12","45.00","shopify","deny","manual","6","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_1054.jpg?v=1764262101","","Dress","Dresses","","","",""
